thread_id,turn_pos,tweet_id,author_id,inbound,text,parent,cluster_k9
2407,1,1366693,microsofthelps,False,"@438150 Hi. Thanks for reaching out. For Start Menu/Taskbar issues, check Andre Da Costa's answer here: https://t.co/Rv5xYWqV4G.",1366694,7
2408,1,1367946,microsofthelps,False,@438443 Hi Juma. We're here to help. Does this happen when using specific apps on Surface? Have you done any troubleshooting?,1367949,4
2408,4,1367950,microsofthelps,False,@438443 Have you tried updating your device? Let us know so we can help you further.,1367948,4
2408,6,1367952,microsofthelps,False,@438443 Have you tried uninstalling the duet display driver? Just go to Settings &gt; System &gt; Apps &amp; Features and look for the duet display.,1367951,4
2408,8,1367954,microsofthelps,False,@438443 That's strange. Let's have our experts look into this. Click here: https://t.co/NxHypjBXXm for live in-depth support.,1367953,4
2409,1,1367955,microsofthelps,False,"@438444 We're here to help, Victor! Please tell us more about your concern.",1367956,6
2409,2,1367957,microsofthelps,False,"@438444 Hello, Victor! Do you still need our assistance? Feel free to tweet us back.",1367956,6
2410,1,1369323,microsofthelps,False,"@276620 Oh dear! It'd be best if you contact the Xbox team for them to assist, Steve. Click here: https://t.co/MUGpyzuPsT.",1369324,1
2410,2,1369325,microsofthelps,False,"@276620 Hello, Steve. Let us know on how we can improve our support here: https://t.co/3zPYNg5Wn8. Thank you.",1369324,1
2411,2,1369331,microsofthelps,False,"@438736 Hi, Gia. Have you done anything yet to retrieve your account? Do you have other emails associated with the account? https://t.co/3qcAsLFkaY",1369335,0
2411,7,1369326,microsofthelps,False,"@438736 Thank you for these details. To recover your account, kindly fill out the recovery form on this link: https://t.co/uMadRI04XX.",1369329,0
2411,10,1369330,microsofthelps,False,@438736 We'll give you a different path to recover your account. Send us a Direct Message and we'll wait for it. https://t.co/3qcAsLFkaY,1369327,0
2412,1,1371180,microsofthelps,False,"@439185 Thanks for reaching out, Tylor! We suggest that you tweet or DM @XboxSupport for further assistance. You'll be in good hands.",1371181,1
2412,2,1371182,microsofthelps,False,"@439185 We'd like to hear from you, Tylor! Help us improve our support by clicking this link: https://t.co/oyowuP0ibU. Thank you!",1371181,1
2413,1,1372280,microsofthelps,False,@439374 Hi! We are here to help. Let's start your PC in safe mode using this link: https://t.co/fCjkZ3Twgl. Let us know if it works.,1372281,1
2414,1,1372579,microsofthelps,False,"@360333 Hi. We're here to help, Meg. Since you've mentioned that you already contacted our support, we'd like to know if you receive a service request number.",1372580,3
2414,3,1372577,microsofthelps,False,@360333 Thanks for the update. Please send us the case number thru DM for us to escalate the issue further.,1372578,3
2415,1,1372581,microsofthelps,False,"@439441 That's a great idea, Chris. We suggest that you post it on our Outlook UserVoice here: https://t.co/i13518AE74. Let us know if you have other questions.",1372582,1
2416,1,1372588,microsofthelps,False,@439442 Oh dear! Let's get this sorted. Can you boot in the Desktop? What troubleshooting steps have you tried so far?,1372589,1
2416,3,1372585,microsofthelps,False,@439442 Just checking up on you. Is everything working on your end now?,1372586,1
2416,4,1372587,microsofthelps,False,"@439442 Just to clarify, are you still experiencing the issue after the problem with Volume Bitmap has been corrected? If the issue still persists, we suggest posting your concern to our Microsoft Community through this link: https://t.co/Cw06M9exmb.",1372586,1
2416,7,1372583,microsofthelps,False,"@439442 Let us know how you feel about how we have supported you here in Social Media, click here: https://t.co/8PEi5nuLHH.",1372584,1
2417,2,1373487,microsofthelps,False,@439675 Hi! We value you as our customer. Please rate our Twitter support here: https://t.co/p0syUFXpcS. Thank you!,1373486,1
2417,4,1373483,microsofthelps,False,@439675 Thanks for replying. Let's continue resolving it using this link: https://t.co/JmkcasCeqg. We'll keep an eye on your update.,1373484,1
2418,1,1374372,microsofthelps,False,@439900 Hi Correy. We got your back. Can you tell us more about your concern? What issues did the Surface experience?,1374374,4
2418,3,1374375,microsofthelps,False,@439900 We suggest that you contact Answer Desk for further assistance. You can use this link: https://t.co/arnpWmz36z,1374373,4
2418,4,1374376,microsofthelps,False,@439900 Hi Corey. Checking back with you. Were we able to help you resolve your issue?,1374373,4
2419,1,1375183,microsofthelps,False,"@440100 Hi. Thanks for reaching out, Owen. It is possible that the lag is caused by the HDD damaged drive. Any error messages?",1375186,1
2419,4,1375187,microsofthelps,False,"@440100 If that's the case, we suggest that you get a new one before it worsen the lag.",1375184,1
2420,2,1375188,microsofthelps,False,@440101 Hi Davide. It is best that you reach out to our Microsoft Store Support team. Click here: https://t.co/XzEqkY7jih. Hope this helps.,1375189,1
2421,1,1378000,microsofthelps,False,"@440786 Hi, Dario. Let's help your PC smile again. You may troubleshoot that blue screen error. Here's how: https://t.co/XoGlPuQa8H.",1378002,6
2421,3,1378003,microsofthelps,False,@440786 Wow! We're glad to here that everything's settled now. Share your experience here: https://t.co/Vn4EqrBQvf.,1378001,6
2422,1,1378004,microsofthelps,False,@440787 2/2  and see if that helps. Here's the link: https://t.co/NUjSZ6ejl4. Let us know if that works. https://t.co/3qcAsLWV2w,1378005,6
2422,2,1378006,microsofthelps,False,"@440787 1/2 Hi, Drake! Let's get this sorted. Which version of Windows 10 are you using? Can you try running Windows Update Troubleshooter https://t.co/3qcAsLFkaY",1378005,6
2423,1,1379347,microsofthelps,False,@156816 Were you able to reach our Skype Team?,1379349,8
2424,1,1380116,microsofthelps,False,"@369200 Hi. Thank you for reaching out, Jacob. Are you getting any error messages? Please send us a screenshot of the issue.",1380117,1
2424,3,1380113,microsofthelps,False,@369200 We'll surely wait for your update later tonight. 😃🖐️ You are always welcome!,1380115,1
2424,6,1380105,microsofthelps,False,@369200 Thank you for the very helpful screenshot. Did you install anything prior to the Windows 10 Fall Creators Update?,1380107,1
2424,8,1380108,microsofthelps,False,@369200 We found a fix for your concern. Let's start with the steps found here: https://t.co/BlUmTDQ3bm. Keep in touch.,1380106,1
2424,10,1380110,microsofthelps,False,@369200 Sure! Just tweet us if you need further assistance. 🙂,1380109,1
2424,12,1380112,microsofthelps,False,"@369200 That shouldn't be the case, Jacod. Contact Answer Desk for in-depth assistance: https://t.co/WBKgQvexLR.",1380111,1
2425,2,1380122,microsofthelps,False,@441278 2/2 Did you check their support website if there's an available update?,1380124,1
2425,3,1380126,microsofthelps,False,@441278 1/2 Hi! Let's work on this together. Have you tried updating the graphics software that you're using?,1380124,1
2426,1,1380128,microsofthelps,False,@441279 Hello! We'd like to help. Which version of Office are you using? Tell us more about it.,1380130,1
2426,5,1380133,microsofthelps,False,@441279 Thanks for the info. Let's try to recover your unsaved document using this link: https://t.co/8GnDVMOHf6. Let us know how it goes. https://t.co/3qcAsLFkaY,1380132,1
2426,6,1380134,microsofthelps,False,@441279 Hi there. How's it going? Please let us know if you need further assistance. We're here for you.,1380132,1
2426,7,1380135,microsofthelps,False,@441279 Hi there. Please let us know more about your customer experience here: https://t.co/Hoo2hzDAdJ. Thanks. https://t.co/3qcAsLFkaY,1380132,1
2427,2,1383346,microsofthelps,False,@438292 2/2  for further help. Contact them here: https://t.co/plW6DPbcxS.,1383348,3
2427,3,1383356,microsofthelps,False,"@438292 1/2 Hi, Peter. Thanks for bringing this up. Since this is a server issue, we suggest you get in touch with our Answer Desk",1383348,3
2427,5,1383349,microsofthelps,False,"@438292 In this case, it's best that you call global phone support via the phone number that can see here: https://t.co/01SngIMlz3.",1383347,3
2427,6,1383350,microsofthelps,False,"@438292 Hi. Checking back with you, May we know if your issue got resolved?",1383347,3
2427,7,1383351,microsofthelps,False,@438292 We hope that everything is working fine now. Let us know about your experience with us here: https://t.co/zhLFUWjzRu.,1383347,3
2427,11,1383354,microsofthelps,False,@438292 That's good to know. Get back to us if you need assistance.,1383353,3
2428,3,1383362,microsofthelps,False,@441941 Hi. Let's sort this out. Which verison of Windows are you using? Have you made any changes prior to the issue?,1383364,6
2428,5,1383365,microsofthelps,False,"@441941 Hi. Just doing a follow-up, May we know if your issue got resolved?",1383363,6
2428,6,1383366,microsofthelps,False,"@441941 Just to confirm, are you still experiencing the same issue? Let us know so that I can assist you.",1383363,6
2428,8,1383368,microsofthelps,False,@441941 We're glad to hear that. Please let us know if you need further assistance in the future. https://t.co/3qcAsLFkaY,1383367,6
2429,2,1384053,microsofthelps,False,"@442097 Let's help you with that! You can perform a soft reset for the meantime, and check if it's back: https://t.co/2Gp1zIeIcD.",1384054,1
2430,1,1384056,microsofthelps,False,"@442098 2/2 Windows 10 are you using? To check it, you may refer to this link: https://t.co/hUBZq754Ms.",1384057,6
2430,2,1384058,microsofthelps,False,"@442098 1/2 Hi, Frank! We're here to help. Were there any recent changes made to your device prior to this issue? Which version of https://t.co/3qcAsLFkaY",1384057,6
2430,3,1384059,microsofthelps,False,"@442098 Hi, Frank! Help us improve our Twitter support by answering our survey on this link: https://t.co/Z9aEx4ziEn. Thank you. https://t.co/3qcAsLFkaY",1384057,6
2430,4,1384060,microsofthelps,False,"@442098 Hi, Frank! Is everything working fine now? Do you still need our help? https://t.co/3qcAsLFkaY",1384057,6
2431,2,1385966,microsofthelps,False,"@442519 Hi, Ajay! We would look into it if this is a server sided issue. Try to soft reset the phone first: https://t.co/XQYpt4rKeN.",1385968,1
2432,2,1385972,microsofthelps,False,@352167 2/2 experience the same issue? Here's how: https://t.co/bcXjtBJQL3. Keep us notified. https://t.co/3qcAsLFkaY,1385973,6
2432,3,1385974,microsofthelps,False,"@352167 1/2 That's unusual, Alin! Which type of account are you using? Can you try creating a new local account and see if you'll https://t.co/3qcAsLFkaY",1385973,6
2432,5,1391747,microsofthelps,False,@352167 Yikes! How about trying to hard reset your device first then let us know if the issue with the volume will still occur.,1391748,6
2433,1,1387538,microsofthelps,False,@442842 Hi! How can we help? https://t.co/3qcAsLFkaY,1387540,8
2433,4,1387542,microsofthelps,False,"@368276 To get an extra storage, you can clear cache and history from Edge. Use OneDrive to back up music and photo's to free up storage.",1387541,8
2433,6,1387544,microsofthelps,False,"@368276 From Edge, go to Settings&gt;clear browsing history&gt;choose what to clear, you'll find clear cached and history. Update us how it went.",1387543,8
2433,9,1387547,microsofthelps,False,"@368276 We would suggest uninstalling some apps that are not being used to free up more space, as apps have maxed out the phone memory.",1387546,8
2434,2,1387550,microsofthelps,False,"@442843 Hi, Chris. Let's sort this out. Which version of Windows are you using? What troubleshooting steps have you done so far?",1387551,1
2434,3,1387552,microsofthelps,False,@442843 Hello there. How's it going? Do you still need our assistance? Just let us know and we're here for you. 😃,1387551,1
2434,6,1494943,microsofthelps,False,"@442843 Thanks for the update. To accurately provide you with the resolution, please verify the Windows version you're using.",1494944,1
2434,7,1494945,microsofthelps,False,@442843 Hello. We want to make sure everything is good on your end. Feel free to update us anytime.,1494944,1
2435,1,1388709,microsofthelps,False,"@443061 Hi, Azmil. Nice question! You need to activate again your Windows Key if you will reinstall your Operating System.",1388711,6
2435,3,1388712,microsofthelps,False,"@443061 Got it. Yes, you can use the same product key. For more details about the activation process, see this: https://t.co/Q3rGJE1Bp8.",1388710,6
2435,5,1388714,microsofthelps,False,"@443061 Hi. Just checking. Have you contacted the support, team? If so, please share us your experience: https://t.co/NSosWmgBDP.",1388713,6
2436,1,1389336,microsofthelps,False,@443199 3/3 it first then try to reinstall it afterwards. Let us know if this one will work.,1389337,1
2436,2,1389338,microsofthelps,False,@443199 2/3 that downloading apps really depends on the speed of your internet connection. You can try to cancel,1389337,1
2436,3,1389339,microsofthelps,False,"@443199 1/3 Hi, Navin. We appreciate you sending us your query about the download time for OneNote. Just a friendly tip",1389337,1
2437,1,1389341,microsofthelps,False,"@157542 Hi, Aku! Yes. Installing Windows 10 update requires internet connection to be done. Feel free to reach out if you need help.",1389343,1
2437,3,1389344,microsofthelps,False,"@157542 The latest updates are delivered via Windows Update. To know more of KB4013429, you can check this link: https://t.co/H1baY3KAYy",1389342,1
2437,5,1389346,microsofthelps,False,"@157542 To check for the list of updates installed on your Surface Pro, you can go to Windows Update and click on ""Update history"".",1389345,1
2437,7,1389348,microsofthelps,False,@157542 It is possible that it is not yet installed on your device or it is already superseded by another updates.,1389347,1
2437,9,1389350,microsofthelps,False,@157542 You may download the latest drivers available for your device using this link: https://t.co/CZvF6ngPgA. Let us know how it goes. https://t.co/3qcAsLFkaY,1389349,1
2438,1,1390822,microsofthelps,False,"@443504 Hi, Harshad. Let's get this resolved. Can you tell us which operating system are you using? We'll wait for your reply.",1390825,1
2438,4,1390826,microsofthelps,False,@443504 Got it! We suggest that you perform clean boot. See this link to do so: https://t.co/Omk2Y0uym7. Let us know the outcome of it.,1390824,1
2439,2,1391727,microsofthelps,False,"@443688 Hi, Andreas! We would look into it if this is a server sided issue. Try to soft reset the phone first: https://t.co/61YTUrRHHp.",1391730,1
2440,1,1391734,microsofthelps,False,"@443689 Hi, King! We're here to help. Can you tell us the error code that you're seeing?",1391738,8
2440,5,1391739,microsofthelps,False,@443689 Thanks for replying. Let’s sort error code 0x8007007B by referring to Bill’s remark on this link: https://t.co/e6GDtjLHqJ.,1391736,8
2440,8,1391742,microsofthelps,False,@443689 Hmm. We suggest running the app troubleshooter here: https://t.co/pCRhncDXWq. Let us know how things go.,1391740,8
2440,12,1391746,microsofthelps,False,@443689 Hmm. In this case. Let's have our Answer Desk team take a look into this. Reach them here: https://t.co/hCsbrAbaEO. https://t.co/3qcAsLFkaY,1391744,8
2441,1,1393178,microsofthelps,False,"@444021 Hi, Rachel! It seems that you're having issue with Cortana and Windows 10. Can you send us more details about it? https://t.co/3qcAsLFkaY",1393179,1
2441,3,1393173,microsofthelps,False,"@444021 If that's the case, check John Rubdy's post that's a bit similar to what you want to happen: https://t.co/miL2fBUdtw.",1393175,1
2441,5,1393176,microsofthelps,False,@444021 Let our developers know about this to make changes to Cortana settings in the next patch: https://t.co/oXPBzt4dc5. https://t.co/3qcAsLFkaY,1393174,1
2442,1,1394378,microsofthelps,False,@332808 We make sure that we leave no customer left behind. We would like to know if your issue got resolved.,1394380,1
2442,3,1394381,microsofthelps,False,@332808 To get more information in Groove Music and Spotify partnership. You can click this link: https://t.co/vG6Uj0dNvc.,1394379,1
2442,4,1394382,microsofthelps,False,@332808 We would like to know about your experience with the support here on Twitter: https://t.co/fcEY9XkrY8?. Thank you!,1394379,1
2443,2,1395349,microsofthelps,False,@444490 Hi! We would look into this if it's a server sided issue. Try to soft reset the phone first: https://t.co/1UBrUXAAXn.,1395351,5
2443,4,1395352,microsofthelps,False,@444490 That's great to know. Tweet us anytime if you need our help! 🙂👍 https://t.co/3qcAsLFkaY,1395350,5
2444,3,1396447,microsofthelps,False,"@444732 Hello, Luana. What was the error message? Were there any changes made prior to the issue? Have you done any troubleshooting?",1396448,0
2445,1,1397660,microsofthelps,False,@444732 Thanks for the response. Let’s sort error storport.sys by referring to Deepak’s comment on this link: https://t.co/RAJALwvKP5.,1397661,2
2446,1,1397663,microsofthelps,False,@314422 2/2 link to resolve the issue: https://t.co/8VcdiqtzXN. Let us know the result.,1397665,8
2446,2,1397668,microsofthelps,False,@314422 1/2 We certainly want to help you with this. What we can suggest is to follow the steps provided by Harshavardhan Rathod on this,1397665,8
2446,4,1397666,microsofthelps,False,"@314422 Hi. Just checking. Have you contacted the support, team? If so, please share us your experience: https://t.co/1TCdShiWzQ.",1397664,8
2446,5,1397667,microsofthelps,False,"@314422 To guide you for thorough troubleshooting methods, it's best that you get in touch with Answer Desk: https://t.co/XoZmh80u1U.",1397664,8
2447,1,1400195,microsofthelps,False,"@417688 Hi! For better assistance, check this link to contact our Microsoft Store Support: https://t.co/QQfZ28XPNr.",1400196,6
2448,1,1403765,microsofthelps,False,"@446356 Since you were able to chat with Answer Desk, did they provide you a service request number? If yes, send it to us via DM.",1403767,3
2449,1,1404218,microsofthelps,False,@446466 We hope that helped! We're always trying to improve our support. Got any advice? Share it here: https://t.co/9SSuUzXXKr.,1404219,1
2449,2,1404220,microsofthelps,False,"@446466 Hello, Jon. To make sure that you'll be getting a genuine copy, let's contact our Store support here: https://t.co/y5pKNAgg0d.",1404219,1
2450,1,1404221,microsofthelps,False,@446467 Hi! We would like to improve our Twitter support. Please send us your feedback by clicking on this link: https://t.co/9ccCy9zTcf.,1404222,1
2450,2,1404223,microsofthelps,False,@446467 Smooth! We're happy that it was a perfect update for you. Share with others how you did it. Sharing is Caring. Have a good day!,1404222,1
2451,1,1404224,microsofthelps,False,"@446468 Hi Colin. We take pride with the latest Windows 10 update. Don't worry, it will be fine. Reach out to us if you have questions.",1404225,6
2451,2,1404226,microsofthelps,False,"@446468 Hi, again. We'd like to make sure you get the most out of our Twitter support. Send us your feedback: https://t.co/AIz5ip28Sn.",1404225,6
2452,1,1405207,microsofthelps,False,"@446684 Glad you reached out, Jody! We're happy that you were able to get the assistance that you need via phone support.",1405208,1
2453,1,1405209,microsofthelps,False,"@128432 Hi, Daniel. Let us help you here. How many times did you attempt to update and ended this way? 🤔 https://t.co/3qcAsLFkaY",1405210,1
2454,1,1407040,microsofthelps,False,"@447037 Hi, Art'hur. How can we help you with your Lumia 930?",1407041,8
2454,3,1407035,microsofthelps,False,"@447037 Hi, Art'hur! Checking back with you. Were you able to download keyboard language on your phone? Let us know.",1407037,8
2454,4,1407039,microsofthelps,False,@447037 That's unexpected. Are you getting any error messages? Have you tried any troubleshooting steps? Are you using Wi-Fi?,1407037,8
2454,7,1407038,microsofthelps,False,"@447037 No, it only works using your Windows Mobile. We want you to save your time, we suggest posting it on our Feedback Hub app.",1407036,8
2454,8,2674516,microsofthelps,False,"@447037 To isolate the issue, we suggest that you check if there's an available phone update: https://t.co/x2y5pIvr4e. Tweet us back!",2674515,8
2454,10,2674518,microsofthelps,False,@447037 You can try performing a soft reset. Press and hold the Volume down and Power button at the same time until the phone restart.,2674517,8
2455,1,1407042,microsofthelps,False,"@447038 That's odd. To clarify, is it the Microsoft Health Dashboard that you're accessing? Any error messages/codes encountered?",1407047,1
2455,6,1407048,microsofthelps,False,@447038 We suggest that you contact our Answer Desk for better assistance with your health dashboard issue: https://t.co/1P2v3cklLa,1407044,1
2456,1,1407296,microsofthelps,False,@447103 Hi! Glad you reached out. We suggest posting a tweet to @XboxSupport or chat with them here: https://t.co/RmOjeBN7ij.,1407297,1
2457,1,1407298,microsofthelps,False,@447104 Good day. Checking back with you. Is everything working on your end? Please get back to us if you need further help.,1407299,1
2457,2,1407300,microsofthelps,False,"@447104 Hi, Tommy. Thank you for reaching out. Let's have our Xbox team answer this for you. Contact them here: https://t.co/mMcRQtxxuR.",1407299,1
2457,3,1407301,microsofthelps,False,@447104 Good day. We'd like to make sure you get the most out of our support. Send us your feedback: https://t.co/1Xs5wyjrjP.,1407299,1
2458,1,1407302,microsofthelps,False,"@446758 Hello! It's our pleasure to assist you, Josh. Did you receive an error message? Is this happening to all the browser?",1407304,1
2458,3,1407305,microsofthelps,False,@446758 We'd like to know if the link provided worked? Let us know if you need further assistance.,1407303,1
2458,4,1407306,microsofthelps,False,@446758 Thank you for the information. Kindly check this link: https://t.co/yubuiSLfGt to resolve the connection issue.,1407303,1
2458,5,1407307,microsofthelps,False,@446758 We hope everything is fine now. Share us your feedback about your customer experience with us: https://t.co/AMLRLp5dxI.,1407303,1
2459,4,1407543,microsofthelps,False,@447167 Hi Philip. We'd like to know more. Can you tell us when the issue started? What troubleshooting steps have you tried so far?,1407548,4
2459,10,1407540,microsofthelps,False,"@447167 Got it. Thanks for the info, Philip. Let's work as a team. For Surface keyboard concerns, see here: https://t.co/zkuLKH5p1O",1407542,4
2459,13,1407538,microsofthelps,False,@447167 Let's investigate further on this. Send us a Direct Message so we can better assist you. https://t.co/3qcAsLFkaY,1407539,4
2459,14,1526798,microsofthelps,False,"@447167 In this case, we suggest that we contact our Answer Desk for further assistance. Here's the link: https://t.co/MEeS9jXamq",1407541,4
2460,1,1408758,microsofthelps,False,"@447435 Hi. We want this to be sorted, Mitchell. We recommend that you get in touch with our @XboxSupport to further assist you.",1408759,8
2460,2,1408760,microsofthelps,False,"@447435 Hi. Have you contacted the support on the link provided? If so, please share us your experience: https://t.co/iox9zx9gMA",1408759,8
2461,1,1408779,microsofthelps,False,"@447442 Hi, Romain. We're here to address your concern on Xbox One controller for PC. Are you getting error messages when trying to get the drivers? If yes, can you send us a screenshot of it? Have you tried any troubleshooting steps to sort this out?",1408781,6
2462,1,1409648,microsofthelps,False,"@340525 2/2 machine will be update automatically. In case you missed it, you can always update manually: https://t.co/hFraVVxHEV. :)",1409650,1
2462,2,1409651,microsofthelps,False,"@340525 1/2 Hi, Dom. We appreciate your interest in Windows. There is no specific time when it will be come available. However, your",1409650,1
2462,3,1409652,microsofthelps,False,@340525 Hi! We'd like to follow up on the status of your issue. Kindly inform us if you still need assistance.,1409650,1
2462,6,1730625,microsofthelps,False,@340525 Good to hear that! Please let us know your feedback about your experience with our support: https://t.co/fSyiblwEXZ.,1730624,1
2463,5,1409662,microsofthelps,False,@447657 Allow us to assist you the best way that we can. Share with us the details via Direct Message. We'll be waiting.,1409663,6
2463,6,1409664,microsofthelps,False,@447657 Circling back. Do you still need our assistance? We'll be here.,1409663,6
2463,8,1723575,microsofthelps,False,@447657 That's great! Don't hesitate to reach us out if you need further assistance. We're here for you. 😀👍,1723574,6
2464,1,1410140,microsofthelps,False,"@447776 Hi, Let's sort this out Vignesh! Are you getting any error messages? What troubleshooting steps have you done so far?",1410142,1
2464,4,1410144,microsofthelps,False,@447776 Let's seek the help of our technical support team regarding the issue. Contact them through this link: https://t.co/Ry48316FuB. https://t.co/3qcAsLFkaY,1410143,1
2464,5,1410145,microsofthelps,False,@447776 Help us improve our Twitter support by answering our survey on this link: https://t.co/jjjYpIvVFT. Thank you. https://t.co/3qcAsLFkaY,1410143,1
2465,1,1410646,microsofthelps,False,"@447884 Hi. Thanks for reaching out, Darius. We suggest contacting our Microsoft Store support team here. https://t.co/DAZVbYSph1.",1410647,1
2465,3,1610650,microsofthelps,False,@447884 Have you tried contacting the Support team with the phone number provided?,1410648,1
2465,4,1610651,microsofthelps,False,@447884 Hello! Following up with you to see if your issue got resolved. Message us back if you need further assistance. Thank you.,1410648,1
2466,1,1410649,microsofthelps,False,@447885 Hi. Let's investigate this. Have you tried to uninstall and reinstall the audio drivers?,1410653,8
2466,6,1410655,microsofthelps,False,@447885 We suggest running the sound troubleshooter again to check if it's the same error: https://t.co/CTODhMkPNy.,1410654,8
2466,8,1410657,microsofthelps,False,@447885 Fantastic! Let us know your feedback and suggestion about our support via this link: https://t.co/ZTSNM8qJeW. Thank you.,1410656,8
2467,1,1410658,microsofthelps,False,"@447886 Hi, Christopher. This is an interesting question. Just to clarify, are you referring to the People app when you sync Skype?",1410661,7
2467,4,1410662,microsofthelps,False,"@447886 Hmm. In this case, we suggest that you tweet or DM @118334 for further assistance. You'll be in good hands.",1410659,7
2468,1,1412177,microsofthelps,False,"@448176 Hi, Khartoum. Got it. The Facebook Messenger app no longer supports the Windows Phone 8. Get back if you need further help.",1412179,6
2468,2,1412184,microsofthelps,False,@448176 Good day. We hope you're having a great day. We'd like to find out if you need further assistance. Let us know.,1412179,6
2468,5,1412180,microsofthelps,False,@448176 Understood. Upgrade it to the Windows 10. This link shows devices that can upgrade to Windows 10: https://t.co/Op5ArBsdcv.,1412178,6
2468,8,1412183,microsofthelps,False,"@448176 You're good to go. If anything comes up, don't hesitate to get back to us anytime.",1412181,6
2469,1,1412185,microsofthelps,False,@374910 Is everything working on your end now? We're here for you if you need further assistance.,1412187,1
2469,2,1412188,microsofthelps,False,@374910 We're glad that everything is working fine now. Tell us about your customer experience with us: https://t.co/Nqrr8Tnu7Z.,1412187,1
2469,3,1412189,microsofthelps,False,"@374910 Hi, James! Let's sort this out. Which version of Windows are you using? What troubleshooting steps have you done so far?",1412187,1
2470,1,1413549,microsofthelps,False,@448500 We'd like to know if the link provided worked? We're for you if you need further assistance.,1413550,6
2470,2,1413551,microsofthelps,False,"@448500 Hi, Chuck! Help is here. We suggest that you check this link: https://t.co/YNinYUK4vG to troubleshoot the screen issue.",1413550,6
2471,1,1413552,microsofthelps,False,"@448501 Hello! It's our pleasure to assist you, Andrew. Which Windows version is installed in your device?",1413553,6
2471,2,1413554,microsofthelps,False,@448501 We'd like to follow up on the status of your concern. Feel free to reach us back if you need further assistance.,1413553,6
2472,3,1414018,microsofthelps,False,@448622 How many times did the issue occur? What troubleshooting steps have you done? Were there changes made prior to this issue? https://t.co/3qcAsLFkaY,1414020,6
2472,6,1414008,microsofthelps,False,@448622 We'd love to help. The easiest way to downgrade is to follow Recovery options in Windows 10: https://t.co/Q5s89I4MAl.,1414010,6
2472,8,1414011,microsofthelps,False,"@448622 To assist you on finding your product key, you may follow the guide in this link: https://t.co/vWC7IfM2c0. Keep us updated. https://t.co/3qcAsLFkaY",1414009,6
2472,10,1414013,microsofthelps,False,"@448622 In this case, it's best that you contact Answer Desk to help check your product key: https://t.co/m7chEQs0aK.",1414012,6
2472,12,1414015,microsofthelps,False,@448622 1/2 Just to confirm. Were you able to contact our Answer Desk team? Did they provide you a service request number? https://t.co/3qcAsLFkaY,1414014,6
2472,13,1414016,microsofthelps,False,"@448622 2/2 Yes, we can help you regarding your issue with the blue screen and Wi-Fi connection.",1414014,6
2473,1,1414994,microsofthelps,False,"@448838 Hi. We're here to help, Joana. Which Windows version are you using? Are you using your computer's built-in camera?",1414995,0
2473,3,1414974,microsofthelps,False,@448838 Is everything working on your end now? We're here for you if you need further assistance.,1414976,0
2473,4,1414993,microsofthelps,False,@448838 Thank you for the information. We suggest updating the driver for the camera: https://t.co/bDkxQAuKpD. Keep us posted.,1414976,0
2473,6,1414977,microsofthelps,False,@448838 Oh! We'll wait for your feedback then. Cheers.,1414975,0
2473,7,1414978,microsofthelps,False,"@448838 Hi. Checking back with you, was your issue resolved? Please let us know how we may further help you.",1414975,0
2473,9,1414980,microsofthelps,False,"@448838 Just a follow up question, Joana. What is the make and model of your camera?",1414979,0
2473,11,1414982,microsofthelps,False,@448838 Good question! Is this a laptop or a desktop? You can contact the device manufacturer for better assistance.,1414981,0
2473,13,1414984,microsofthelps,False,@448838 We appreciate the response. What is the make and model of your device? Are you getting error messages when using the camera?,1414983,0
2473,15,1414986,microsofthelps,False,"@448838 Just to clarify, which version of Windows are you using? Can you please send us a screenshot?",1414985,0
2473,17,1414988,microsofthelps,False,"@448838 Thank you for these details. Were you able to update the driver of your camera? If yes, kindly send us a Direct Message.",1414987,0
2473,19,1414990,microsofthelps,False,"@448838 Got it. For better assistance, we suggest contacting our Answer Desk team here: https://t.co/EBVjT2IQUV.",1414989,0
2473,21,1414992,microsofthelps,False,@448838 Help us improve our Twitter support by answering our survey on this link: https://t.co/pYnQ0OBpDb. Thank you. https://t.co/3qcAsLFkaY,1414991,0
2474,2,1415002,microsofthelps,False,@448839 We're here to help. See Krishna Prasobh V's post here: https://t.co/Pjo7JMj8K6 as it seemed to work on the similar issue. Update us.,1415004,1
2474,5,1414996,microsofthelps,False,@448839 We'd like to know if the link provided worked? Let us know if you need further assistance.,1414998,1
2474,6,1415001,microsofthelps,False,@448839 We suggest checking this link: https://t.co/1QpB5fuziD for more information in installing the previous version of Windows 10.,1414998,1
2474,8,1414999,microsofthelps,False,"@448839 Glad that the issue has been resolved. Here's your survey: https://t.co/34hhGTmCDc for Case #1246569, we'd like to hear from you.",1414997,1
2475,1,1415006,microsofthelps,False,@448840 We hope everything is fine now. Share us your feedback about your customer experience with us: https://t.co/G9S9ZOzsng.,1415007,1
2475,2,1415008,microsofthelps,False,"@448840 Hi! We'd love to help. With regard to your concern, we suggest contacting the Accounts &amp; billing: https://t.co/c1Z3pDit0A.",1415007,1
2476,1,1415009,microsofthelps,False,"@448841 Hi. Just doing a follow-up, May we know if your issue got resolved?",1415010,8
2476,2,1415011,microsofthelps,False,"@448841 Hi. Let's make it easy, Carlyn. First of all, we want to know if you're using Office 365 for Home or for Business?",1415010,8
